customer_id,order_id,order_date,product_name,category,quantity,unit_price,total_amount,payment_method,city,returned,true_segment
C0233,ORD01344,10-12-2023,Wireless Earbuds,Electronics,2,8083.15,16166.31,UPI,Mumbai,FALSE,loyal
C0233,ORD01345,02-12-2023,Running Shoes,Fashion,2,5711.39,11422.78,Credit Card,Mumbai,FALSE,loyal
C0233,ORD01346,05-12-2023,Wireless Earbuds,Electronics,4,9722.94,38891.75,Debit Card,Mumbai,FALSE,loyal
C0233,ORD01347,17-11-2023,Kurta Set,Fashion,1,1977.12,1977.12,COD,Mumbai,FALSE,loyal
C0233,ORD01348,05-10-2023,Bed Sheet Set,Home,3,1240.84,3722.53,Credit Card,Mumbai,FALSE,loyal
C0233,ORD01349,09-07-2023,iPhone 15,Electronics,2,114572.43,229144.87,Credit Card,Mumbai,FALSE,loyal
C0233,ORD01350,02-08-2023,Data Science Book,Books,4,940.41,3761.64,UPI,Mumbai,FALSE,loyal
C0233,ORD01351,28-05-2023,Samsung Galaxy S23,Electronics,1,76795.19,76795.19,Credit Card,Mumbai,FALSE,loyal
C0233,ORD01352,08-09-2023,Laptop Stand,Electronics,2,2188.57,4377.15,UPI,Mumbai,FALSE,loyal
C0234,ORD01353,17-12-2023,Wireless Earbuds,Electronics,2,3266.65,6533.3,Net Banking,Kolkata,FALSE,new
C0234,ORD01354,24-08-2023,Moisturizer,Beauty,4,417.51,1670.05,Debit Card,Kolkata,FALSE,new
C0235,ORD01355,19-11-2023,Data Science Book,Books,4,1258.38,5033.52,COD,Kolkata,FALSE,loyal
C0235,ORD01356,17-11-2023,Bed Sheet Set,Home,1,2310.44,2310.44,Debit Card,Kolkata,FALSE,loyal
C0235,ORD01357,11-09-2023,Laptop Stand,Electronics,2,3387.42,6774.83,COD,Kolkata,FALSE,loyal
C0235,ORD01358,21-09-2023,Python Book,Books,4,657.51,2630.03,Credit Card,Kolkata,FALSE,loyal
C0235,ORD01359,22-07-2023,Wireless Earbuds,Electronics,2,2927.76,5855.53,Net Banking,Kolkata,TRUE,loyal
C0235,ORD01360,22-07-2023,Python Book,Books,4,744.26,2977.03,Debit Card,Kolkata,FALSE,loyal
C0235,ORD01361,25-06-2023,Python Book,Books,1,675.08,675.08,UPI,Kolkata,FALSE,loyal
C0235,ORD01362,24-09-2023,Formal Shirt,Fashion,2,3472.36,6944.72,COD,Kolkata,FALSE,loyal
C0236,ORD01363,05-12-2023,Perfume,Beauty,3,2518.13,7554.39,COD,Hyderabad,FALSE,new
C0236,ORD01364,23-09-2023,Perfume,Beauty,4,1628.19,6512.78,Debit Card,Hyderabad,TRUE,new
C0236,ORD01365,25-11-2023,Perfume,Beauty,2,3169.69,6339.37,COD,Hyderabad,FALSE,new
C0237,ORD01366,10-11-2023,iPhone 15,Electronics,1,94035,94035,COD,Bangalore,FALSE,loyal
C0237,ORD01367,18-10-2023,Perfume,Beauty,1,4675.24,4675.24,Credit Card,Bangalore,FALSE,loyal
C0237,ORD01368,23-09-2023,Laptop Stand,Electronics,3,4107.35,12322.05,Net Banking,Bangalore,FALSE,loyal
C0237,ORD01369,11-08-2023,Moisturizer,Beauty,3,1881.07,5643.22,UPI,Bangalore,FALSE,loyal
C0237,ORD01370,16-10-2023,Moisturizer,Beauty,3,1329.93,3989.8,Debit Card,Bangalore,FALSE,loyal
C0237,ORD01371,11-09-2023,Cookware Set,Home,3,9474.89,28424.66,Credit Card,Bangalore,TRUE,loyal
C0237,ORD01372,26-05-2023,iPhone 15,Electronics,4,93518.64,374074.55,Debit Card,Bangalore,FALSE,loyal
C0237,ORD01373,22-05-2023,Laptop Stand,Electronics,2,2408.64,4817.29,Credit Card,Bangalore,FALSE,loyal
C0237,ORD01374,02-04-2023,Laptop Stand,Electronics,1,3256.8,3256.8,Credit Card,Bangalore,FALSE,loyal
C0238,ORD01375,05-12-2023,Cookware Set,Home,4,10565.08,42260.33,Net Banking,Bangalore,FALSE,loyal
C0238,ORD01376,25-11-2023,Air Purifier,Home,1,15837.32,15837.32,COD,Bangalore,FALSE,loyal
C0238,ORD01377,14-11-2023,Kurta Set,Fashion,1,1022.27,1022.27,COD,Bangalore,FALSE,loyal
C0238,ORD01378,03-08-2023,Moisturizer,Beauty,1,1659.74,1659.74,UPI,Bangalore,FALSE,loyal
C0238,ORD01379,20-05-2023,Bed Sheet Set,Home,1,4122.98,4122.98,UPI,Bangalore,FALSE,loyal
C0238,ORD01380,28-06-2023,Face Serum,Beauty,3,2205.02,6615.06,COD,Bangalore,FALSE,loyal
C0239,ORD01381,04-12-2023,Running Shoes,Fashion,3,4838.08,14514.25,COD,Pune,FALSE,new
C0239,ORD01382,19-11-2023,Running Shoes,Fashion,1,5072,5072,COD,Pune,TRUE,new
C0240,ORD01383,15-12-2023,Perfume,Beauty,2,8713.25,17426.49,Net Banking,Bangalore,FALSE,champion
C0240,ORD01384,22-11-2023,Data Science Book,Books,2,1602.32,3204.63,Debit Card,Bangalore,TRUE,champion
C0240,ORD01385,13-12-2023,Moisturizer,Beauty,1,1472.56,1472.56,Debit Card,Bangalore,FALSE,champion
C0240,ORD01386,14-10-2023,Wireless Earbuds,Electronics,4,10651.98,42607.91,UPI,Bangalore,FALSE,champion
C0240,ORD01387,11-10-2023,Formal Shirt,Fashion,4,5368.52,21474.09,UPI,Bangalore,FALSE,champion
C0240,ORD01388,16-09-2023,Kurta Set,Fashion,2,4721.61,9443.22,Net Banking,Bangalore,FALSE,champion
C0240,ORD01389,27-07-2023,iPhone 15,Electronics,1,145114.45,145114.45,Net Banking,Bangalore,FALSE,champion
C0240,ORD01390,15-07-2023,Laptop Stand,Electronics,1,6585.63,6585.63,Net Banking,Bangalore,FALSE,champion
C0240,ORD01391,16-09-2023,Wireless Earbuds,Electronics,1,5278.32,5278.32,UPI,Bangalore,FALSE,champion
C0240,ORD01392,08-10-2023,Cookware Set,Home,4,17033.96,68135.82,Credit Card,Bangalore,FALSE,champion
C0240,ORD01393,17-08-2023,Moisturizer,Beauty,1,1786.02,1786.02,Net Banking,Bangalore,FALSE,champion
C0241,ORD01394,21-12-2023,Cookware Set,Home,1,12233.22,12233.22,COD,Ahmedabad,FALSE,champion
C0241,ORD01395,11-12-2023,Moisturizer,Beauty,4,2233.68,8934.7,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01396,08-12-2023,Samsung Galaxy S23,Electronics,1,91639.06,91639.06,Net Banking,Ahmedabad,FALSE,champion
C0241,ORD01397,07-12-2023,Perfume,Beauty,3,10466.47,31399.41,Debit Card,Ahmedabad,FALSE,champion
C0241,ORD01398,14-11-2023,Face Serum,Beauty,3,4389.82,13169.47,Net Banking,Ahmedabad,FALSE,champion
C0241,ORD01399,27-11-2023,Air Purifier,Home,4,19151.06,76604.22,Debit Card,Ahmedabad,FALSE,champion
C0241,ORD01400,02-12-2023,Data Science Book,Books,2,2028.36,4056.73,UPI,Ahmedabad,FALSE,champion
C0241,ORD01401,20-09-2023,Air Purifier,Home,2,20672.66,41345.32,Debit Card,Ahmedabad,FALSE,champion
C0241,ORD01402,08-11-2023,Python Book,Books,2,1447.98,2895.96,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01403,13-12-2023,Face Serum,Beauty,1,2472.64,2472.64,Net Banking,Ahmedabad,FALSE,champion
C0241,ORD01404,26-08-2023,Moisturizer,Beauty,4,2737.46,10949.82,COD,Ahmedabad,FALSE,champion
C0241,ORD01405,05-12-2023,Bed Sheet Set,Home,2,3332.46,6664.93,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01406,06-12-2023,Cookware Set,Home,2,16169.87,32339.75,COD,Ahmedabad,FALSE,champion
C0241,ORD01407,17-09-2023,Air Purifier,Home,2,24844.26,49688.51,Net Banking,Ahmedabad,FALSE,champion
C0241,ORD01408,09-08-2023,Running Shoes,Fashion,4,7993.35,31973.4,COD,Ahmedabad,FALSE,champion
C0241,ORD01409,31-07-2023,Samsung Galaxy S23,Electronics,3,101113.78,303341.33,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01410,21-05-2023,Formal Shirt,Fashion,3,2169.81,6509.44,Net Banking,Ahmedabad,FALSE,champion
C0241,ORD01411,29-11-2023,Air Purifier,Home,3,30626.08,91878.25,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01412,12-04-2023,Laptop Stand,Electronics,4,4767.53,19070.14,Credit Card,Ahmedabad,FALSE,champion
C0241,ORD01413,15-09-2023,Wireless Earbuds,Electronics,2,13339.27,26678.55,UPI,Ahmedabad,FALSE,champion
C0241,ORD01414,27-06-2023,Perfume,Beauty,1,9676.5,9676.5,Credit Card,Ahmedabad,FALSE,champion
C0242,ORD01415,13-01-2023,Cookware Set,Home,3,1549.83,4649.5,Credit Card,Kolkata,FALSE,lost
C0242,ORD01416,01-01-2023,Samsung Galaxy S23,Electronics,3,35763.32,107289.96,Credit Card,Kolkata,FALSE,lost
C0243,ORD01417,02-12-2023,Python Book,Books,2,671.42,1342.85,COD,Kolkata,FALSE,loyal
C0243,ORD01418,23-11-2023,Bed Sheet Set,Home,4,2556.38,10225.54,COD,Kolkata,FALSE,loyal
C0243,ORD01419,17-09-2023,iPhone 15,Electronics,1,94120.01,94120.01,Net Banking,Kolkata,FALSE,loyal
C0243,ORD01420,24-09-2023,iPhone 15,Electronics,4,106258.11,425032.45,UPI,Kolkata,FALSE,loyal
C0243,ORD01421,19-09-2023,Formal Shirt,Fashion,4,2365.95,9463.81,Credit Card,Kolkata,FALSE,loyal
C0244,ORD01422,06-12-2023,Air Purifier,Home,4,16715.13,66860.51,Net Banking,Delhi,FALSE,loyal
C0244,ORD01423,05-11-2023,Python Book,Books,1,500.71,500.71,Credit Card,Delhi,FALSE,loyal
C0244,ORD01424,22-11-2023,Laptop Stand,Electronics,2,4191.21,8382.42,COD,Delhi,TRUE,loyal
C0244,ORD01425,13-10-2023,Samsung Galaxy S23,Electronics,2,53017.72,106035.44,UPI,Delhi,FALSE,loyal
C0244,ORD01426,31-07-2023,Kurta Set,Fashion,1,3989.97,3989.97,UPI,Delhi,FALSE,loyal
C0244,ORD01427,15-07-2023,Kurta Set,Fashion,2,2150.62,4301.24,UPI,Delhi,FALSE,loyal
C0244,ORD01428,12-09-2023,Kurta Set,Fashion,3,954.05,2862.14,COD,Delhi,FALSE,loyal
C0244,ORD01429,11-10-2023,Face Serum,Beauty,3,2116.42,6349.27,Debit Card,Delhi,FALSE,loyal
C0244,ORD01430,05-04-2023,Data Science Book,Books,1,816.87,816.87,UPI,Delhi,FALSE,loyal
C0245,ORD01431,22-12-2023,Laptop Stand,Electronics,2,5408.58,10817.16,Debit Card,Chennai,FALSE,champion
C0245,ORD01432,16-12-2023,Perfume,Beauty,1,7525.28,7525.28,Debit Card,Chennai,FALSE,champion
C0245,ORD01433,19-11-2023,Moisturizer,Beauty,4,2939.88,11759.53,Debit Card,Chennai,FALSE,champion
C0245,ORD01434,28-10-2023,Perfume,Beauty,2,3117.84,6235.69,Debit Card,Chennai,FALSE,champion
C0245,ORD01435,19-11-2023,Perfume,Beauty,2,5223.71,10447.42,Credit Card,Chennai,FALSE,champion
C0245,ORD01436,15-10-2023,Bed Sheet Set,Home,1,3794.68,3794.68,Credit Card,Chennai,FALSE,champion
C0245,ORD01437,02-12-2023,Kurta Set,Fashion,1,1922.8,1922.8,COD,Chennai,FALSE,champion
C0245,ORD01438,02-12-2023,Running Shoes,Fashion,3,10257.85,30773.54,Debit Card,Chennai,FALSE,champion
C0245,ORD01439,02-11-2023,Air Purifier,Home,3,27760.04,83280.13,COD,Chennai,TRUE,champion
C0245,ORD01440,28-09-2023,Formal Shirt,Fashion,1,5416.77,5416.77,Debit Card,Chennai,FALSE,champion
C0245,ORD01441,27-05-2023,Samsung Galaxy S23,Electronics,3,101158.4,303475.21,Net Banking,Chennai,FALSE,champion
C0245,ORD01442,06-11-2023,Cookware Set,Home,3,5052.3,15156.9,COD,Chennai,FALSE,champion
C0246,ORD01443,12-11-2023,Python Book,Books,3,878.5,2635.51,Net Banking,Bangalore,TRUE,loyal
C0246,ORD01444,03-11-2023,Moisturizer,Beauty,4,546.78,2187.11,Debit Card,Bangalore,FALSE,loyal
C0246,ORD01445,06-11-2023,Cookware Set,Home,3,9272.71,27818.12,Credit Card,Bangalore,FALSE,loyal
C0246,ORD01446,01-09-2023,Perfume,Beauty,4,3907.56,15630.26,COD,Bangalore,FALSE,loyal
C0246,ORD01447,20-07-2023,Kurta Set,Fashion,4,1819.85,7279.41,Credit Card,Bangalore,FALSE,loyal
C0246,ORD01448,17-08-2023,Moisturizer,Beauty,3,1830.65,5491.96,Debit Card,Bangalore,FALSE,loyal
C0246,ORD01449,12-10-2023,Moisturizer,Beauty,2,464.48,928.96,Credit Card,Bangalore,FALSE,loyal
C0246,ORD01450,28-03-2023,iPhone 15,Electronics,3,93199.21,279597.64,COD,Bangalore,FALSE,loyal
C0246,ORD01451,07-11-2023,Formal Shirt,Fashion,2,2842.27,5684.54,Net Banking,Bangalore,FALSE,loyal
C0247,ORD01452,02-11-2023,Perfume,Beauty,3,3357.89,10073.68,Net Banking,Delhi,FALSE,at_risk
C0247,ORD01453,27-10-2023,Face Serum,Beauty,2,1531.9,3063.8,Net Banking,Delhi,FALSE,at_risk
C0247,ORD01454,05-09-2023,Laptop Stand,Electronics,2,1650.24,3300.49,UPI,Delhi,FALSE,at_risk
C0247,ORD01455,24-05-2023,Python Book,Books,3,558.5,1675.51,Debit Card,Delhi,FALSE,at_risk
C0248,ORD01456,22-04-2023,Python Book,Books,2,306.87,613.74,Net Banking,Chennai,TRUE,lost
C0249,ORD01457,15-11-2023,Cookware Set,Home,4,6953.42,27813.69,UPI,Kolkata,FALSE,loyal
C0249,ORD01458,12-10-2023,Running Shoes,Fashion,1,4356.85,4356.85,Credit Card,Kolkata,TRUE,loyal
C0249,ORD01459,17-09-2023,Running Shoes,Fashion,4,2399.92,9599.68,UPI,Kolkata,FALSE,loyal
C0249,ORD01460,22-07-2023,Data Science Book,Books,4,1577.85,6311.41,COD,Kolkata,FALSE,loyal
C0249,ORD01461,13-11-2023,Laptop Stand,Electronics,3,3950.56,11851.69,COD,Kolkata,FALSE,loyal
C0249,ORD01462,01-07-2023,Kurta Set,Fashion,2,2154.15,4308.3,Debit Card,Kolkata,FALSE,loyal
C0249,ORD01463,28-09-2023,Python Book,Books,4,924.24,3696.96,Debit Card,Kolkata,FALSE,loyal
C0250,ORD01464,25-12-2023,Wireless Earbuds,Electronics,2,6274.64,12549.27,Debit Card,Kolkata,FALSE,champion
C0250,ORD01465,24-12-2023,Laptop Stand,Electronics,4,5664.82,22659.28,Debit Card,Kolkata,FALSE,champion
C0250,ORD01466,19-12-2023,Formal Shirt,Fashion,4,3658.46,14633.83,Credit Card,Kolkata,FALSE,champion
C0250,ORD01467,01-12-2023,Bed Sheet Set,Home,4,5316.21,21264.83,COD,Kolkata,FALSE,champion
C0250,ORD01468,12-12-2023,Samsung Galaxy S23,Electronics,1,118307.14,118307.14,Debit Card,Kolkata,FALSE,champion
C0250,ORD01469,25-10-2023,iPhone 15,Electronics,2,170695.4,341390.8,Debit Card,Kolkata,FALSE,champion
C0250,ORD01470,23-10-2023,Face Serum,Beauty,4,4392.19,17568.74,Debit Card,Kolkata,FALSE,champion
C0250,ORD01471,03-10-2023,Samsung Galaxy S23,Electronics,2,110436,220871.99,Net Banking,Kolkata,FALSE,champion
C0250,ORD01472,18-11-2023,Wireless Earbuds,Electronics,1,6223.49,6223.49,Credit Card,Kolkata,FALSE,champion
C0250,ORD01473,22-09-2023,Wireless Earbuds,Electronics,1,8844.94,8844.94,Net Banking,Kolkata,FALSE,champion
C0250,ORD01474,11-11-2023,Wireless Earbuds,Electronics,2,15898.7,31797.41,Credit Card,Kolkata,FALSE,champion
C0250,ORD01475,08-09-2023,iPhone 15,Electronics,2,150954.47,301908.93,COD,Kolkata,FALSE,champion
C0250,ORD01476,19-12-2023,Face Serum,Beauty,1,1918.36,1918.36,Net Banking,Kolkata,FALSE,champion
C0250,ORD01477,19-09-2023,Perfume,Beauty,2,7626.45,15252.9,COD,Kolkata,FALSE,champion
C0250,ORD01478,14-07-2023,iPhone 15,Electronics,1,160394.55,160394.55,Debit Card,Kolkata,FALSE,champion
C0250,ORD01479,14-08-2023,Kurta Set,Fashion,4,6669.39,26677.57,UPI,Kolkata,FALSE,champion
C0250,ORD01480,15-10-2023,iPhone 15,Electronics,3,140021.44,420064.31,COD,Kolkata,FALSE,champion
C0250,ORD01481,31-08-2023,Cookware Set,Home,4,12648.7,50594.79,COD,Kolkata,FALSE,champion
C0250,ORD01482,18-07-2023,Running Shoes,Fashion,1,6765.31,6765.31,Net Banking,Kolkata,FALSE,champion
C0250,ORD01483,26-10-2023,Running Shoes,Fashion,3,7349.91,22049.74,Net Banking,Kolkata,FALSE,champion
C0250,ORD01484,11-04-2023,Face Serum,Beauty,3,2709.32,8127.97,COD,Kolkata,FALSE,champion
C0251,ORD01485,25-01-2023,iPhone 15,Electronics,2,49038.74,98077.47,COD,Delhi,FALSE,lost
C0252,ORD01486,12-12-2023,Kurta Set,Fashion,2,5407.03,10814.07,Credit Card,Delhi,FALSE,champion
C0252,ORD01487,10-12-2023,Laptop Stand,Electronics,3,3766.83,11300.48,Net Banking,Delhi,FALSE,champion
C0252,ORD01488,22-11-2023,Cookware Set,Home,1,9377.76,9377.76,UPI,Delhi,FALSE,champion
C0252,ORD01489,31-10-2023,Formal Shirt,Fashion,1,3790.3,3790.3,Debit Card,Delhi,FALSE,champion
C0252,ORD01490,27-11-2023,Kurta Set,Fashion,1,1463.58,1463.58,Credit Card,Delhi,FALSE,champion
C0252,ORD01491,16-10-2023,Python Book,Books,1,1453.16,1453.16,Net Banking,Delhi,FALSE,champion
C0252,ORD01492,07-10-2023,Data Science Book,Books,4,2224.93,8899.73,Credit Card,Delhi,FALSE,champion
C0252,ORD01493,05-11-2023,iPhone 15,Electronics,2,146400.12,292800.24,UPI,Delhi,FALSE,champion
C0252,ORD01494,17-08-2023,Python Book,Books,3,1254.2,3762.6,Credit Card,Delhi,FALSE,champion
C0252,ORD01495,27-09-2023,Perfume,Beauty,1,4270.33,4270.33,UPI,Delhi,FALSE,champion
C0252,ORD01496,13-07-2023,Wireless Earbuds,Electronics,2,6369.07,12738.14,Debit Card,Delhi,FALSE,champion
C0252,ORD01497,31-10-2023,Kurta Set,Fashion,1,6265.62,6265.62,Credit Card,Delhi,FALSE,champion
C0252,ORD01498,01-10-2023,Data Science Book,Books,3,1097.51,3292.54,Debit Card,Delhi,FALSE,champion
C0252,ORD01499,14-08-2023,Samsung Galaxy S23,Electronics,3,117857.11,353571.34,COD,Delhi,FALSE,champion
C0252,ORD01500,17-08-2023,Running Shoes,Fashion,1,13846.72,13846.72,Credit Card,Delhi,FALSE,champion
C0252,ORD01501,14-08-2023,Laptop Stand,Electronics,1,4023.95,4023.95,Net Banking,Delhi,FALSE,champion
C0252,ORD01502,25-10-2023,Perfume,Beauty,4,8661.08,34644.33,Debit Card,Delhi,FALSE,champion
C0252,ORD01503,20-03-2023,Wireless Earbuds,Electronics,2,13509.12,27018.24,Credit Card,Delhi,FALSE,champion
C0253,ORD01504,20-11-2023,Laptop Stand,Electronics,1,4295.64,4295.64,COD,Kolkata,FALSE,loyal
C0253,ORD01505,04-11-2023,Air Purifier,Home,2,18921.11,37842.21,Credit Card,Kolkata,FALSE,loyal
C0253,ORD01506,03-10-2023,iPhone 15,Electronics,2,99064.17,198128.33,Net Banking,Kolkata,FALSE,loyal
C0253,ORD01507,03-10-2023,Samsung Galaxy S23,Electronics,4,55731.58,222926.33,COD,Kolkata,FALSE,loyal
C0253,ORD01508,17-10-2023,Perfume,Beauty,1,4320.14,4320.14,COD,Kolkata,FALSE,loyal
C0253,ORD01509,09-06-2023,iPhone 15,Electronics,1,93860.92,93860.92,UPI,Kolkata,FALSE,loyal
C0254,ORD01510,30-11-2023,Moisturizer,Beauty,1,1377.36,1377.36,UPI,Bangalore,FALSE,loyal
C0254,ORD01511,05-10-2023,Perfume,Beauty,1,6063.17,6063.17,COD,Bangalore,FALSE,loyal
C0254,ORD01512,06-08-2023,Cookware Set,Home,2,6787.84,13575.69,COD,Bangalore,FALSE,loyal
C0254,ORD01513,13-10-2023,Wireless Earbuds,Electronics,3,2053.94,6161.82,UPI,Bangalore,FALSE,loyal
C0254,ORD01514,22-11-2023,Air Purifier,Home,3,7757.78,23273.33,COD,Bangalore,FALSE,loyal
C0255,ORD01515,31-12-2023,Formal Shirt,Fashion,3,3264.46,9793.37,Credit Card,Bangalore,FALSE,champion
C0255,ORD01516,15-12-2023,Moisturizer,Beauty,1,2887.4,2887.4,UPI,Bangalore,FALSE,champion
C0255,ORD01517,13-12-2023,Samsung Galaxy S23,Electronics,3,118258.66,354775.98,Net Banking,Bangalore,FALSE,champion
C0255,ORD01518,21-11-2023,Samsung Galaxy S23,Electronics,1,94419.74,94419.74,Net Banking,Bangalore,FALSE,champion
C0255,ORD01519,07-12-2023,Laptop Stand,Electronics,3,4714.51,14143.54,COD,Bangalore,FALSE,champion
C0255,ORD01520,01-12-2023,Cookware Set,Home,3,13474.92,40424.75,Debit Card,Bangalore,FALSE,champion
C0255,ORD01521,09-10-2023,Cookware Set,Home,4,5813.35,23253.39,Debit Card,Bangalore,FALSE,champion
C0255,ORD01522,10-12-2023,Bed Sheet Set,Home,2,1810.02,3620.04,Credit Card,Bangalore,FALSE,champion
C0255,ORD01523,21-09-2023,Laptop Stand,Electronics,4,4562.4,18249.59,UPI,Bangalore,FALSE,champion
C0255,ORD01524,09-06-2023,Formal Shirt,Fashion,3,5446.42,16339.27,Debit Card,Bangalore,FALSE,champion
C0255,ORD01525,11-11-2023,Laptop Stand,Electronics,3,6070.14,18210.42,COD,Bangalore,FALSE,champion
C0255,ORD01526,05-06-2023,Perfume,Beauty,3,10750.21,32250.63,Credit Card,Bangalore,FALSE,champion
C0255,ORD01527,03-07-2023,Formal Shirt,Fashion,4,3887.49,15549.96,Credit Card,Bangalore,FALSE,champion
C0256,ORD01528,18-12-2023,Face Serum,Beauty,2,4572.33,9144.65,Credit Card,Kolkata,FALSE,champion
C0256,ORD01529,09-12-2023,iPhone 15,Electronics,1,148131.19,148131.19,COD,Kolkata,FALSE,champion
C0256,ORD01530,11-12-2023,Cookware Set,Home,3,5898.13,17694.38,Credit Card,Kolkata,FALSE,champion
C0256,ORD01531,26-11-2023,Python Book,Books,4,858.55,3434.22,Credit Card,Kolkata,FALSE,champion
C0256,ORD01532,12-12-2023,Perfume,Beauty,2,3067.77,6135.54,UPI,Kolkata,FALSE,champion
C0256,ORD01533,27-10-2023,Running Shoes,Fashion,1,4162.47,4162.47,UPI,Kolkata,FALSE,champion
C0256,ORD01534,09-10-2023,Air Purifier,Home,2,23472.44,46944.88,Debit Card,Kolkata,TRUE,champion
C0256,ORD01535,24-11-2023,Samsung Galaxy S23,Electronics,1,89801.83,89801.83,COD,Kolkata,FALSE,champion
C0256,ORD01536,19-11-2023,Bed Sheet Set,Home,2,2639.15,5278.31,Debit Card,Kolkata,FALSE,champion
C0256,ORD01537,06-09-2023,Formal Shirt,Fashion,4,4545.72,18182.87,UPI,Kolkata,FALSE,champion
C0256,ORD01538,09-10-2023,Samsung Galaxy S23,Electronics,1,86235.49,86235.49,Credit Card,Kolkata,FALSE,champion
C0256,ORD01539,05-08-2023,Laptop Stand,Electronics,4,3043.47,12173.88,COD,Kolkata,FALSE,champion
C0256,ORD01540,09-07-2023,Perfume,Beauty,3,9431.57,28294.7,COD,Kolkata,FALSE,champion
C0256,ORD01541,29-10-2023,Kurta Set,Fashion,4,6844.11,27376.44,Credit Card,Kolkata,FALSE,champion
C0256,ORD01542,07-10-2023,Formal Shirt,Fashion,2,4152.37,8304.73,Net Banking,Kolkata,FALSE,champion
C0256,ORD01543,20-11-2023,Air Purifier,Home,4,25540.96,102163.83,COD,Kolkata,FALSE,champion
C0256,ORD01544,23-07-2023,Laptop Stand,Electronics,3,3218.69,9656.06,Credit Card,Kolkata,FALSE,champion
C0256,ORD01545,28-08-2023,Samsung Galaxy S23,Electronics,3,84176,252528.01,Debit Card,Kolkata,FALSE,champion
C0256,ORD01546,06-12-2023,Wireless Earbuds,Electronics,1,6238.01,6238.01,Net Banking,Kolkata,FALSE,champion
C0256,ORD01547,13-12-2023,Bed Sheet Set,Home,2,5984.56,11969.12,UPI,Kolkata,FALSE,champion
C0256,ORD01548,22-08-2023,Kurta Set,Fashion,1,1693.23,1693.23,COD,Kolkata,FALSE,champion
C0257,ORD01549,22-12-2023,Running Shoes,Fashion,4,11417.47,45669.86,Debit Card,Mumbai,FALSE,champion
C0257,ORD01550,03-12-2023,Perfume,Beauty,2,5073.7,10147.41,UPI,Mumbai,FALSE,champion
C0257,ORD01551,21-11-2023,Formal Shirt,Fashion,1,5206.74,5206.74,Credit Card,Mumbai,FALSE,champion
C0257,ORD01552,18-12-2023,Face Serum,Beauty,4,4661.92,18647.68,UPI,Mumbai,FALSE,champion
C0257,ORD01553,29-10-2023,Laptop Stand,Electronics,4,3606.15,14424.6,UPI,Mumbai,FALSE,champion
C0257,ORD01554,29-10-2023,Cookware Set,Home,2,7332.8,14665.6,Credit Card,Mumbai,FALSE,champion
C0257,ORD01555,04-08-2023,Data Science Book,Books,3,2586.87,7760.62,Credit Card,Mumbai,FALSE,champion
C0257,ORD01556,02-09-2023,Kurta Set,Fashion,4,3289.83,13159.34,COD,Mumbai,TRUE,champion
C0257,ORD01557,24-09-2023,Wireless Earbuds,Electronics,1,15959.33,15959.33,Net Banking,Mumbai,FALSE,champion
C0257,ORD01558,28-05-2023,Samsung Galaxy S23,Electronics,2,112189.06,224378.12,Debit Card,Mumbai,FALSE,champion
C0257,ORD01559,11-04-2023,Air Purifier,Home,1,31347.89,31347.89,COD,Mumbai,FALSE,champion
C0258,ORD01560,07-12-2023,Kurta Set,Fashion,3,2953.45,8860.35,Credit Card,Pune,FALSE,loyal
C0258,ORD01561,03-11-2023,Kurta Set,Fashion,3,4497.76,13493.28,COD,Pune,FALSE,loyal
C0258,ORD01562,16-11-2023,Samsung Galaxy S23,Electronics,4,77263.7,309054.79,Debit Card,Pune,TRUE,loyal
C0258,ORD01563,10-09-2023,Formal Shirt,Fashion,2,3286.79,6573.58,Net Banking,Pune,FALSE,loyal
C0258,ORD01564,06-09-2023,Running Shoes,Fashion,4,2904.4,11617.58,Debit Card,Pune,FALSE,loyal
C0258,ORD01565,22-11-2023,Face Serum,Beauty,1,3572.52,3572.52,Credit Card,Pune,FALSE,loyal
C0258,ORD01566,05-04-2023,iPhone 15,Electronics,1,95018.62,95018.62,Credit Card,Pune,FALSE,loyal
C0259,ORD01567,28-03-2023,Moisturizer,Beauty,4,225.74,902.95,Net Banking,Kolkata,FALSE,lost
C0260,ORD01568,08-12-2023,Cookware Set,Home,4,17449.85,69799.42,Credit Card,Ahmedabad,FALSE,champion
C0260,ORD01569,20-11-2023,Running Shoes,Fashion,3,4270.5,12811.51,COD,Ahmedabad,FALSE,champion
C0260,ORD01570,20-11-2023,Perfume,Beauty,1,8619.82,8619.82,UPI,Ahmedabad,FALSE,champion
C0260,ORD01571,29-09-2023,Laptop Stand,Electronics,2,6794.13,13588.27,Debit Card,Ahmedabad,FALSE,champion
C0260,ORD01572,02-09-2023,iPhone 15,Electronics,4,179512.43,718049.72,Debit Card,Ahmedabad,FALSE,champion
C0260,ORD01573,07-09-2023,Python Book,Books,2,934.76,1869.53,COD,Ahmedabad,FALSE,champion
C0260,ORD01574,30-09-2023,Kurta Set,Fashion,1,4886.99,4886.99,Debit Card,Ahmedabad,FALSE,champion
